Main_id RA DEC otype redshift otypes [NeV]* [NeV]_err* [NeII]* [NeII]_err* [NeV]/[NeII]* [NeV]/[NeII]_err* [NeV]$^+$ [NeV]_err$^+$ [NeIII]$^+$ [NeIII]_err$^+$ [NeV]/[NeIII]$^+$ [NeV]/[NeIII]_err$^+$ [NeIII]$^-$ [NeIII]_err$^-$ [NeII]$^-$ [NeII]_err$^-$ [NeIII]/[NeII]$^-$ [NeIII]/[NeII]_err$^-$ bayes.agn.fracAGN bayes.agn.fracAGN_err bayes.agn.i bayes.agn.i_err bayes.agn.disk_luminosity bayes.agn.disk_luminosity_err bayes.agn.luminosity bayes.agn.luminosity_err bayes.sfh.sfr bayes.sfh.sfr_err bayes.stellar.m_star bayes.stellar.m_star_err best.reduced_chi_square log.reduced_chi_square NED_Ne_IR_info
"LEDA 1365424" 189.68094989737997 9.4601680501 Sy2 0.08292 *|AGN|G|GiG|Sy1|Sy2|X nan nan nan nan nan nan 1290000000.0 235000000.0 2780000000.0 215000000.0 0.46402877697841727 0.09183467473617632 nan nan nan nan nan nan 0.6227732155314364 0.08725240250341337 75.57279642783678 7.81448546920943 1.9147543806501796e+35 9.023701226559634e+34 6.064099334861818e+37 6.108613558883365e+36 6.001830211488244 3.4713816246152334 40027079135.21922 12301858907.414822 1.4343757752666937 0.15666294194952507 NeIII|NeV
"LEDA 3096524" 254.91569504789996 18.576885392230004 Sy1 0.17078 *|AGN|G|IR|QSO|Sy1|X 2430000000.0 0.0 1440000000.0 0.0 1.6875 nan 2430000000.0 0.0 4620000000.0 0.0 0.525974025974026 nan 4620000000.0 0.0 1440000000.0 0.0 3.2083333333333335 nan 0.7059030579853737 0.03451563018879968 59.34704859851327 5.170862352059934 7.45711890249571e+36 8.100656736347648e+36 3.2547839555220333e+38 2.0804944944825337e+37 31.771276340721908 4.515057649374202 71096059151.8423 15962330641.335884 0.9429085998064933 -0.025530403257907015 NeII|NeIII|NeV
MCG+13-07-002 131.18874958905 76.88596270528 Sy1 0.131344 *|AGN|G|IR|QSO|Sy1|UV|X 324000000.0 0.0 411000000.0 0.0 0.7883211678832117 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8445842142921771 0.016870342315944375 14.250029274739891 11.826007038467749 1.1173283566856613e+38 9.218999043812032e+36 2.2544018895078068e+38 1.1272009447539034e+37 8.272824899337898 1.988880186779404 6126077406.7484865 5758812152.737305 1.3668609004817502 0.13572432054664677 NeII|NeV
MCG-03-34-064 200.60190964764996 -16.72846717289 Sy2 0.017092 *|AGN|G|IR|Rad|Sy1|Sy2|X|gam 59833333333.333336 5346961754.11794 55166666666.666664 7358083989.735372 1.0889635600435028 0.15332776955909933 59833333333.333336 5346961754.11794 118000000000.0 7058080475.596746 0.5075189786059351 0.05227497496516904 118000000000.0 7058080475.596746 55166666666.666664 7358083989.735372 2.1421906662106136 0.2921426534871425 0.8306846097146547 0.024723457689623318 89.60624564274973 1.9459522192400736 3.0150446690199297e+34 1.3812723207227613e+34 4.2077062744168586e+37 2.336963862697133e+36 0.9689396613455274 0.45229402325898577 18165366202.919758 4852200868.724832 1.9091708811801473 0.28084480185216726 NeII|NeIII|NeV
MCG-03-58-007 342.4047807574099 -19.273990073950003 Sy2 0.031912 *|AGN|G|IR|Rad|Sy2|X 6630000000.0 330000000.0 8520000000.0 340000000.0 0.778169014084507 0.04964403514423621 6630000000.0 330000000.0 9290000000.0 370000000.0 0.7136706135629709 0.045494350244168896 9526666666.666666 1066255128.9442879 7346666666.666667 4014423993.5512543 1.39358372456964 1.61362302729543 0.6366812985550994 0.04965163984476491 30.298149971203458 17.532450809468784 8.243365498007205e+36 3.7566321891470264e+36 6.614719273014077e+37 3.821664713187123e+36 8.743585715263494 1.6741359156064182 8385053154.293247 5684563186.304491 0.6779802787638853 -0.1687829388004697 NeII|NeIII|NeV
"Mrk    9" 114.23761073076 58.77039783772 Sy1 0.006321039604004982 *|AGN|G|IR|QSO|Rad|Sy1|X 2210000000.0 0.0 3230000000.0 0.0 0.6842105263157895 nan 2210000000.0 0.0 1900000000.0 0.0 1.1631578947368422 nan 1450000000.0 1000000000.0 2615000000.0 1000000000.0 0.5441176470588236 0.5590169943749475 0.723586038158612 0.06058843385136365 38.96934534380481 17.396133778641282 3.1150957414052128e+35 2.6552753534131293e+35 1.5306776772979876e+36 3.1938924961273653e+35 0.1320869475806439 0.07673283125660098 495541540.40722084 345936013.01480085 0.6027203317847104 -0.21988415807087586 NeII|NeIII|NeV
"Mrk   79" 115.63675444617002 49.809662169380005 Sy1 0.02229642441273394 *|AGN|G|IR|QSO|Rad|Sy1|X 7573333333.333333 1103539759.1387453 10566666666.666666 3739652390.263031 0.7118803863728381 0.2977690900604278 7573333333.333333 1103539759.1387453 19866666666.666668 604648658.313239 0.37997865812991866 0.05575001882781503 19900000000.0 1168588892.6393232 10425000000.0 3871046370.169182 1.9121117473538087 0.642045127904667 0.7656608930269964 0.02972805912284482 34.246135829948486 20.923017566186797 3.235309718405556e+36 6.162992563261811e+35 3.0879914149793618e+37 2.688930705590786e+36 2.697101250438425 0.23075103768273617 7013544588.027912 2505161197.108679 3.0091552370060457 0.4784445928035835 NeII|NeIII|NeV
"Mrk  231" 194.05930882621996 56.87367732607 Sy1 0.04146535267408228 *|AGN|G|IR|Mas|QSO|Rad|Sy1|X|gam nan nan nan nan nan nan nan nan nan nan nan nan 7005000000.0 1720000000.0 19550000000.0 1740000000.0 0.37018957345971565 0.08351783171764428 0.2909751001931702 0.052625355206535766 29.311422844760564 17.989498685077024 4.510298005369057e+37 1.1795857875369985e+37 4.474818413797333e+38 8.004502586583945e+37 235.37156504531458 21.292401732956783 108983076631.79224 71578952025.95203 2.4483953889227204 0.3888815529185957 NeII|NeIII
"Mrk  334" 0.7900366584399999 21.96026999719 Sy1 0.022129948958635293 *|AGN|EmG|G|IG|IR|Sy1|X 13000000000.0 2000000000.0 30000000000.0 8000000000.0 0.43333333333333335 0.13340738684269898 13000000000.0 2000000000.0 26000000000.0 3000000000.0 0.5 0.09615384615384616 25933333333.333332 3026549190.084311 37733333333.333336 8005623023.850174 0.7394319131161237 0.2519451465042157 0.3898050946375842 0.06853595725737002 56.84086300978187 9.313112165898751 3.6474979829622075e+35 3.570277568818091e+35 1.856181727739423e+37 3.4602246469612606e+36 6.716810910735068 0.8400652919875663 10573899192.968744 3976641789.8701625 0.7800838239328234 -0.10785872767426899 NeII|NeIII|NeV
"Mrk  471" 215.73056311204 32.8506399556 Sy2 0.03419 *|AG?|AGN|G|IR|Q?|Rad|Sy1|Sy2|X 2000000000.0 1000000000.0 3000000000.0 1000000000.0 0.6666666666666666 0.40061680838488767 2000000000.0 1000000000.0 3000000000.0 1000000000.0 0.6666666666666666 0.40061680838488767 2450000000.0 1004987562.112089 3100000000.0 1019803902.718557 0.796875 0.4738943874273179 0.10136833832847698 0.008192885940666948 28.47977471959991 23.28953171484616 1.2494866664780706e+36 1.0888097261505053e+36 3.3457918799185866e+36 1.0331604205346883e+36 4.442590085531051 0.9705305684630856 28719175782.53726 5404715934.421865 2.6608497284039068 0.42502034844549785 NeII|NeIII|NeV
"Mrk  493" 239.79009655029 35.02987815357 Sy1 0.03102 *|AGN|G|GiG|IR|QSO|Rad|Sy1|UV|X 959000000.0 127000000.0 6270000000.0 131000000.0 0.15295055821371611 0.02050571695239717 959000000.0 127000000.0 2710000000.0 153000000.0 0.35387453874538743 0.050944488640352024 2710000000.0 153000000.0 6270000000.0 131000000.0 0.43221690590111644 0.026019242265538072 0.48784439569267607 0.0594664674645772 20.81643840149958 16.07842496172041 7.501732122761568e+36 3.693705916867564e+36 1.8709113199146746e+37 3.425116227484285e+36 3.224926172995409 0.9545070562582805 11887685924.3393 2952934705.438637 1.1897909068467583 0.0754706454417226 NeII|NeIII|NeV
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 *|AGN|BH?|G|IR|QSO|Sy1|V*|X|gam 5636666666.666667 1856035829.3955426 12466666666.666666 1384124271.8773484 0.4586232787927704 0.16447990166919113 6060000000.0 1856035829.3955426 15714285714.285715 3361502640.1893544 0.3839262939425475 0.13895899321442523 15733333333.333334 3361502640.1893544 12466666666.666666 1384124271.8773484 1.277375143688703 0.31543141147587395 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 6.840245893558339e+37 3.5526946884039306e+36 1.356348954380336e+38 6.78174477190168e+36 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995 NeII|NeIII|NeV
"Mrk  573" 25.990740790959997 2.3498698338099997 Sy2 0.017328670152130687 *|AGN|EmO|G|GiC|IR|LSB|Sy2|X nan nan nan nan nan nan 18000000000.0 0.0 24000000000.0 0.0 0.75 nan nan nan nan nan nan nan 0.8095774859501952 0.08140017557689176 79.31784591375911 6.500407370011437 5.484975470260966e+34 2.7221247939805943e+34 1.2181641137156756e+37 1.4280933063063575e+36 0.6172153798653067 0.21446581173507115 13670834388.929995 3707490162.288137 1.326631462306968 0.1227502927846677 NeIII|NeV
"Mrk  609" 51.35566276651 -6.14387431848 Sy2 0.03441 *|AG?|AGN|G|IR|Sy1|Sy2|X|rG 6435000000.0 1087742616.6147945 16700000000.0 2093895890.439637 0.4654205607476636 0.1516472714613779 6435000000.0 1087742616.6147945 7335000000.0 2015938739.1485884 0.8412698412698413 0.2614458214184827 8590000000.0 2055239402.1135347 18533333333.333332 2115277759.5389216 0.5049844236760125 0.20969447932161547 0.15769546818118205 0.028364778532457263 33.43668880240293 19.078742617411528 1.7574977701923925e+36 1.3178854537975152e+36 1.3311350176322363e+37 2.378013916122135e+36 16.6959169677185 1.1597764605646383 19371448198.83533 4066427069.447342 2.379956817628099 0.37656907720946664 NeII|NeIII|NeV
"Mrk  618" 69.09291061972 -10.37610748376 Sy1 0.035157655633885225 *|AGN|G|GiC|IR|QSO|Sy1|X|rG 3890000000.0 410000000.0 16400000000.0 450000000.0 0.2371951219512195 0.025833298399160008 3890000000.0 410000000.0 5380000000.0 550000000.0 0.7230483271375465 0.10616729760599929 5380000000.0 550000000.0 16400000000.0 450000000.0 0.3280487804878049 0.0347235748821265 0.6394237887923045 0.02144711272995261 25.075453983698807 16.872816099024906 7.268240446924641e+36 1.9568161608356578e+36 7.16677612569332e+37 3.58338806284666e+36 14.684474576079928 1.2374374202467262 5704361355.075816 3192155151.8824797 1.3882623407625059 0.14247154276137877 NeII|NeIII|NeV
"Mrk  704" 139.60832166324 16.305453686 Sy1 0.029 *|AGN|G|GiG|IR|QSO|Sy1|X|gam nan nan nan nan nan nan 3930000000.0 340000000.0 5630000000.0 380000000.0 0.6980461811722913 0.07659549090889448 nan nan nan nan nan nan 0.8499310467928842 0.0018706022761892744 50.000046787575435 0.021630390443015436 5.41293014685993e+36 2.706465073429965e+35 3.695766635672872e+37 1.847883317836436e+36 2.013607187727391 0.10068035938636954 14420567468.02163 2075436815.243615 2.838917921985933 0.45315283650476385 NeII|NeIII|NeV
"Mrk  705" 141.51362267542 12.73437010813 Sy1 0.02878 *|AGN|BiC|G|IR|QSO|Rad|Sy1|UV|X|gam 3020000000.0 166000000.0 5230000000.0 190000000.0 0.5774378585086042 0.03804586236067253 3020000000.0 166000000.0 4960000000.0 211000000.0 0.6088709677419355 0.042319982784534686 4960000000.0 211000000.0 5230000000.0 190000000.0 0.9483747609942639 0.05305363007599429 0.6439375596004113 0.026360380810853873 16.277644025737597 14.336818965805632 3.7965414039793215e+36 1.6308620470505125e+36 1.74741930732082e+37 1.7196922288059377e+36 2.544157155287011 0.49985300526201143 13075047316.62924 3976241881.161095 1.0537874126336386 0.022753006671385703 NeII|NeIII|NeV
"Mrk  771" 188.01509321249998 20.15819328726 Sy1 0.06373 *|AGN|G|IR|QSO|Sy1|UV|X|blu 1028000000.0 113000000.0 598500000.0 59000000.0 1.7235776218462981 0.2775195408111758 1150000000.0 113000000.0 1200000000.0 137000000.0 0.9583333333333334 0.14435320719628966 1200000000.0 137000000.0 584000000.0 59000000.0 2.0547945205479454 0.31325046123060596 0.822961141803907 0.05838083757187046 43.216342178922844 22.710031830503368 2.8897325312039783e+37 2.634502549496754e+37 6.5276519105775005e+37 2.6293179670253006e+37 0.3082481816774952 0.3725366384926072 29138693754.56323 12793525059.998903 2.1579610189611014 0.33404359539647704 NeII|NeIII|NeV
"Mrk  817" 219.09200858818 58.79427637079 Sy1 0.15838 *|AGN|G|IR|QSO|Rad|Sy1|UV|X|rG 4246666666.6666665 1109233969.9089637 4466666666.666667 1332066064.427737 0.9052788744089142 0.41007062609415895 4246666666.6666665 1109233969.9089637 4696666666.666667 1262101422.2319853 0.9762665208420841 0.5704596588535512 4696666666.666667 1262101422.2319853 4466666666.666667 1332066064.427737 1.0671705774024793 0.3845657167200827 0.5523132234425975 0.03155933591119323 61.17424841292471 3.4811689970317357 2.2933090468668123e+37 1.3180704841541185e+37 1.1910423954271751e+39 8.557143883630565e+37 386.09845415443647 25.877409201350805 645596245974.204 139392559638.1081 2.174074894867992 0.3372745010509348 NeII|NeIII|NeV
"Mrk  883" 247.47019999999992 24.443736111111114 Sy1 0.03787 AGN|EmG|G|IG|IR|Rad|Sy1|X nan nan nan nan nan nan nan nan nan nan nan nan 8800000000.0 1044030650.891055 12050000000.0 1019803902.718557 0.7300485773768217 0.11526217416356699 0.133881523733596 0.04635388189527563 55.3093615993833 26.47321730504752 2.3807680099686273e+35 3.45331275917725e+35 4.6894547898890084e+36 1.465959610518798e+36 7.209185657143067 0.6646106992237292 19471855067.518658 2631793773.9533825 0.7883758382559921 -0.10326669422629683 NeII|NeIII
"Mrk 1014" 29.959389459069993 0.39468451244 Sy1 0.16349 *|AGN|EmO|G|GiC|IR|QSO|Rad|Sy1|UV|V*|X 5522500000.0 645849053.5721176 6325000000.0 812504769.2167721 0.8737894816755438 0.12634115638813512 5636666666.666667 645849053.5721176 10973333333.333334 1139129492.2000747 0.5132639611863526 0.06875029743672381 10973333333.333334 1139129492.2000747 6593333333.333333 812504769.2167721 1.6595175801342392 0.23359554866695634 0.38639715237229416 0.05697112222402233 48.513283068006935 4.35891009865419 5.332157701294597e+37 7.552601297960307e+37 5.2639712761140876e+38 6.838221385363721e+37 244.70952536135272 24.187970005355194 49407831307.49246 10143849458.036324 2.1663538686212744 0.3357293990284371 NeII|NeIII|NeV
"Mrk 1073" 48.75595518415 42.03578472752 Sy2 0.02309 *|AGN|G|GiC|GiG|IR|QSO|Rad|Sy2|rG 31300000000.0 510000000.0 56700000000.0 940000000.0 0.5520282186948854 0.012831993633831681 31300000000.0 510000000.0 70600000000.0 610000000.0 0.443342776203966 0.008176587800812778 70600000000.0 610000000.0 56700000000.0 940000000.0 1.2451499118165785 0.02327796430576017 0.4854049737035945 0.030660541263366658 87.67054837169329 4.227503407077519 2.1700733307529947e+34 2.0451509077653237e+34 3.262115201923874e+37 2.4478110436796452e+36 7.709101969953846 0.5645665167952022 16948878418.952023 2919478754.606609 2.992379144578018 0.47601661926131444 NeII|NeIII|NeV
"Mrk 1239" 148.07986666666667 -1.61225 Sy1 0.019596890592891433 AGN|G|IR|Sy1|UV|X|rG 3400000000.0 250000000.0 9400000000.0 460000000.0 0.3617021276595745 0.03194737630815746 3400000000.0 250000000.0 9380000000.0 330000000.0 0.3624733475479744 0.029546122420736395 9380000000.0 330000000.0 9400000000.0 460000000.0 0.997872340425532 0.0601417267924671 0.8286637013421809 0.025625946890626614 50.00000000001281 1.1295948785109648e-05 6.127309456474869e+36 3.0636547282374343e+35 4.1835058457512353e+37 2.0917529228756178e+36 1.0983007559520899 0.7300468426918667 7956866580.785029 2832635717.464822 0.6785526532635565 -0.16841644699526223 NeII|NeIII|NeV
"Mrk 1298" 172.31970350039 -4.4020129057 Sy1 0.06 *|AGN|G|IR|QSO|Sy1|UV|V* 4340000000.0 0.0 1390000000.0 0.0 3.1223021582733814 nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8880556477997117 0.021595701351039772 32.53460575954162 7.920755093912073 6.928151226056721e+37 5.544501934083556e+36 1.5409307285524524e+38 7.704653642762262e+36 0.6957433863478055 0.9802706807688997 39963135121.25938 22024546141.00784 0.9153904740256289 -0.03839361135336666 NeII|NeV
"Mrk 1383" 217.27738334943 1.28504305757 Sy1 0.086 *|AGN|G|IR|QSO|Sy1|UV|X 1179000000.0 109000000.0 1290000000.0 108000000.0 0.922377120928832 0.09507030854335907 1143500000.0 109000000.0 2595000000.0 109000000.0 0.43919394605513307 0.04484808550523028 2595000000.0 109000000.0 1290000000.0 108000000.0 2.0172538392050585 0.1718519157088004 0.8707888548067865 0.024695367544361944 11.607274858696094 10.209380717358755 2.9877524890014e+38 1.8437510554516603e+37 4.2850929138249065e+38 2.142546456912453e+37 1.6312454712886264 2.2043130688979944 81775738994.06607 45053989807.02677 0.8606866074598434 -0.06515495473335181 NeII|NeIII|NeV
"Mrk 1457" 176.84008595856 52.44959055615 Sy2 0.04867 *|AG?|AGN|G|IR|Rad|Sy2|rG 2210000000.0 304000000.0 9200000000.0 239000000.0 0.24021739130434783 0.0336275842556265 2210000000.0 304000000.0 3810000000.0 409000000.0 0.5800524934383202 0.10121148578218143 3810000000.0 409000000.0 9200000000.0 239000000.0 0.4141304347826087 0.04573975565727894 0.26658157555736467 0.151154652901873 65.82132605253105 22.41420696954598 2.8252780446887227e+35 6.070342933662327e+35 1.374292604536514e+37 6.707236404631239e+36 10.15316986959543 2.843134483518637 22141217802.140526 4303414456.484782 0.9563874989806008 -0.019366109217937157 NeII|NeIII|NeV
"Mrk 1502" 13.39555462818 12.693313685870002 Sy1 0.06 *|AGN|G|IR|QSO|Sy1|UV|V*|X|blu|gam 4523333333.333333 0.0 2256666666.6666665 0.0 2.2023071647663546 nan 4035000000.0 0.0 4860000000.0 0.0 0.85727969348659 nan 4860000000.0 0.0 2415000000.0 0.0 2.074995509250943 nan 0.8698901105895046 0.024532476971311345 14.304688897114405 11.767285952317861 8.055958507655974e+37 6.221999087232384e+36 3.714911778499424e+38 1.8574558892497122e+37 12.816393852987906 2.6414443536145695 10715918343.038162 10598742474.310963 1.3833435362419635 0.14093004516152183 NeII|NeIII|NeV
"Mrk 1506" 68.29623197304 5.354338739319999 Sy1 0.03357276087555472 *|AGN|Bla|Bz?|G|IR|QSO|Rad|Sy1|V*|X|gam|rG|smm 17125000000.0 971287804.9270463 8280000000.0 985334460.9826655 2.074808575553819 0.26759361531102577 18040000000.0 971287804.9270463 29480000000.0 1359485196.682921 0.6117797380153025 0.04652991576574923 28025000000.0 1359485196.682921 8280000000.0 985334460.9826655 3.3989132583217088 0.4225950203794647 0.8278795248166444 0.0432506741412275 16.9424206185719 14.90683867359653 1.3374001685320447e+37 3.60777804900054e+36 6.980884575779881e+37 5.776081436447353e+36 1.4118023485445184 1.49721650287002 26534060902.691555 16494276272.451946 2.9838955879865776 0.47478362230109133 NeII|NeIII|NeV
"NGC   262" 12.196426138730002 31.956956641230004 Sy2 0.015260233939595302 *|AGN|Bla|G|GiG|IR|QSO|Rad|Sy2|X|gam 6180000000.0 502095608.4253277 16033333333.333334 818596359.6303126 0.3869121632392794 0.03927110496230536 6180000000.0 502095608.4253277 20466666666.666668 876641317.7577246 0.30184656386826575 0.028160267154420496 21600000000.0 1329849615.55809 15275000000.0 1292323488.9144435 1.4393217574709685 0.18960082542076012 0.8311068063268808 0.03429833704017644 60.353817806670925 2.5526644023994867 1.3593555756575799e+35 1.4921248565252054e+34 1.142352272637183e+37 7.871999974919105e+35 0.41262349283557975 0.08193771792751078 8817929015.912212 2335518610.9795184 2.7271950294763996 0.4357161966863162 NeII|NeIII|NeV
"NGC   424" 17.86516042729 -38.08345030459 Sy2 0.011840233370742137 *|AGN|EmO|G|HI|IR|Rad|Sy1|Sy2|X|gam 13550000000.0 1000000000.0 11850000000.0 1000000000.0 1.2919540229885058 0.082671445501059 13550000000.0 1000000000.0 19700000000.0 1000000000.0 0.6994047619047619 0.053756324676325164 19700000000.0 1000000000.0 11850000000.0 1000000000.0 1.757471264367816 0.11469767022723501 0.8006189855341798 0.005539329883456113 59.99977198147653 0.0495064669975802 3.1964156673671298e+35 1.598207833683565e+34 1.6170072783125553e+37 8.085036391562777e+35 0.4760329582777033 0.06611759340326673 12044476597.407593 3193215138.8847013 1.7059889388736398 0.23197621100400423 NeII|NeIII|NeV
"NGC   931" 37.06028712677999 31.31151926759 Sy1 0.016778923723728134 *|AGN|G|GiG|IG|IR|QSO|Rad|Sy1|X|gam 14070000000.0 3055503231.875234 6323333333.333333 1161077086.157504 2.2220259265414657 0.5961216496044603 14070000000.0 3055503231.875234 17766666666.666668 2066494616.4943185 0.790007895668273 0.18793488787317653 17766666666.666668 2066494616.4943185 6323333333.333333 1161077086.157504 2.8187551936180824 0.5345789505764892 0.5901412157208095 0.030718766104345124 55.556520147953044 14.873623415195507 5.156924332926767e+35 8.624498533493293e+35 2.005193334203986e+37 1.7242750673344375e+36 1.5923672903201096 0.8005040210033524 23483395032.760784 7521423835.178744 1.7031662287944425 0.2312570371141385 NeII|NeIII|NeV
"NGC  1125" 42.91791666666667 -16.65111111111111 Sy2 0.011024 *|AGN|G|IR|Sy2|X nan nan nan nan nan nan nan nan nan nan nan nan 31000000000.0 1000000000.0 27000000000.0 8000000000.0 1.1481481481481481 0.3422022338361471 0.6013849628074309 0.046527994531378826 86.62528713676029 5.216421986988055 4.1905757987992264e+33 3.893295731457112e+33 5.23223890710234e+36 4.5404739222609465e+35 0.29872637788894846 0.3507192043555249 2616250763.6307974 209091765.1107106 2.7389096303595295 0.43757770305218924 NeII|NeIII
"NGC  1320" 51.20286952403 -3.04225598151 Sy2 0.009 *|AGN|G|GiG|IR|Sy2|UV|X 8900000000.0 1059481005.0208546 9193333333.333334 1062826420.4469138 0.9648960024742905 0.1587345849122855 8900000000.0 1059481005.0208546 10533333333.333334 1053043208.9900205 0.8548474945533768 0.15207579197017032 10533333333.333334 1053043208.9900205 9193333333.333334 1062826420.4469138 1.139874739039666 0.169481105415108 0.6347992995844778 0.11612220894361365 70.77749725199821 12.090500889083422 2.939828088040442e+34 1.7552672067406078e+34 4.193468295088961e+36 8.404469855151209e+35 0.3649066244596464 0.1387076343987117 6850351435.149314 2089808646.3083763 1.669884009922566 0.22268630611762671 NeII|NeIII|NeV
"NGC  1358" 53.41533650702999 -5.08950386547 Sy2 0.013446 *|AGN|G|GiG|IR|Sy2|X|gam 3500000000.0 0.0 5100000000.0 0.0 0.6862745098039216 nan 3500000000.0 0.0 8200000000.0 0.0 0.4268292682926829 nan 8200000000.0 0.0 5100000000.0 0.0 1.607843137254902 nan 0.1353559277285824 0.04605501750616216 42.69166927835983 28.200532172157338 3.8357629473146315e+34 6.76746956724914e+34 1.7137301793179105e+35 7.534303775551472e+34 0.005595027114152768 0.012281617293536436 23226948620.351845 3630486600.5521894 2.575964046277413 0.4109397971146799 NeII|NeIII|NeV
"NGC  2273" 102.53612157900001 60.84579573476001 Sy2 0.006151 *|AGN|G|GiG|IR|Rad|Sy2|X|gam 4620000000.0 0.0 41400000000.0 0.0 0.11162383177570093 nan 10710000000.0 0.0 21525000000.0 0.0 0.4729209335556085 nan 19250000000.0 0.0 41400000000.0 0.0 0.465303738317757 nan 0.26760372030178176 0.0280445657135766 70.77060511338522 8.90626902158483 7.70563307274492e+33 1.881179922639776e+34 1.6044336604296172e+36 1.7581217887421315e+35 0.5497913156868915 0.06232334858397508 8884968671.574387 951206760.2015779 2.3728596079658746 0.3752720436158218 NeII|NeIII|NeV
"NGC  2622" 129.54557624978 24.89527605508 Sy1 0.02866 *|AGN|G|GiG|GrG|IR|QSO|Rad|Sy1|X 2470000000.0 208000000.0 6200000000.0 263000000.0 0.39838709677419354 0.0375643636396252 2470000000.0 208000000.0 8040000000.0 293000000.0 0.3072139303482587 0.028189266908607683 8570000000.0 419343534.5870972 5600000000.0 330407324.3740217 1.5583870967741937 0.11899193436493827 0.3280761723145705 0.05699185992899747 77.51286438670533 15.197136390838523 3.034840422635979e+34 1.1316942640591187e+35 3.759216459663809e+36 6.208356100342309e+35 1.1947125435035195 0.33376985533432235 23792213384.647457 4376013223.822337 2.4481997319711972 0.3888468460529718 NeII|NeIII|NeV
"NGC  2992" 146.4251875 -14.32636111111111 Sy2 0.007295641250069318 AGN|G|HI|IG|IR|Rad|Sy1|Sy2|X|gam 27300000000.0 5380000000.0 49850000000.0 3660000000.0 0.5426686098291637 0.10839402521184234 27300000000.0 5380000000.0 61050000000.0 1980000000.0 0.4471036462665343 0.08973389504999173 61050000000.0 1980000000.0 49850000000.0 3660000000.0 1.2319447817990445 0.0858678456264244 0.1716078556954 0.033721083495581866 27.415013848471173 16.638405422296803 3.1084491334681843e+35 1.2930093092541796e+35 1.9126543988561502e+36 3.581739407756227e+35 1.117778478739635 0.1939973907825965 8635440920.594675 2556826782.8652744 2.3800787369431093 0.3765913244742826 NeII|NeIII|NeV
"NGC  3081" 149.87309876014 -22.8263187061 Sy2 0.008039522026415113 *|AGN|G|GiG|HI|Rad|Sy1|Sy2|X|gam 24700000000.0 810000000.0 12366666666.666666 1160000000.0 2.0066666666666664 0.11228686313255508 24700000000.0 810000000.0 35300000000.0 1250000000.0 0.7057963097010339 0.025144329650472683 35300000000.0 1250000000.0 12366666666.666666 1160000000.0 2.85405291005291 0.2845460401104177 0.5743878164699395 0.047472972310161385 89.08185533266912 3.2303421623514064 2.5177517512331614e+33 2.0452165185197154e+33 2.9980248142456887e+36 2.406846880658853e+35 0.7194557014664855 0.07500647888760907 2860717494.104484 568741657.8742687 2.2890673410803144 0.35965856918367184 NeII|NeIII|NeV
"NGC  3393" 162.09777214705 -25.16207990244 Sy2 0.012575037748216333 *|AGN|EmG|G|GiC|GiG|HI|IR|Mas|Rad|Sy2|X nan nan nan nan nan nan 42400000000.0 0.0 95000000000.0 0.0 0.4463157894736842 nan nan nan nan nan nan nan 0.5111117911409475 0.03587002411955657 88.94286896177069 3.0912075194324222 2.2033335722829105e+33 2.2655694611419622e+33 4.777115576494435e+36 3.828812796107938e+35 0.6305011668280799 0.04670250120973856 13596418119.11934 3328379326.2936387 1.6133628648468494 0.20773205646358167 NeIII|NeV
"NGC  3516" 166.697763417 72.56869399296 Sy1 0.008816 *|AGN|G|GiG|IR|QSO|Sy1|SyG|V*|X|gam 8235000000.0 1023486199.2230281 7667500000.0 1025885471.1906198 1.0697146030789153 0.21640943199804685 8235000000.0 1023486199.2230281 19025000000.0 1041201229.3500234 0.4341799462852842 0.04442855329349733 19025000000.0 1041201229.3500234 7667500000.0 1025885471.1906198 2.4704367471560778 0.43232333988999283 0.7747698737744093 0.08116815065023297 25.80312333087147 21.808004870020188 1.7410804930667156e+36 1.111246670220101e+36 6.366757517591234e+36 1.5474335863096183e+36 0.21800638425808827 0.23483627511623698 13264651524.65335 3808775671.805869 1.1831445659699642 0.07303781340826403 NeII|NeIII|NeV
"NGC  4253" 184.61048482204998 29.81292542652 Sy1 0.01271 *|AGN|G|GiC|GiG|IR|Q?|QSO|Rad|Sy1|X|gam 21366666666.666668 2162267328.5234647 23633333333.333332 1055461984.156701 0.904013375957423 0.10092891906850433 21366666666.666668 2162267328.5234647 23900000000.0 1460308186.6510234 0.894388040375504 0.10689768682952769 23900000000.0 1460308186.6510234 23633333333.333332 1055461984.156701 1.0119159057324691 0.07407000915231043 0.626807378908098 0.14474117165639047 64.80547312299804 5.056387042213175 8.085314779080703e+34 1.113158955428062e+34 1.0880926671719367e+37 2.3314750418717648e+36 1.1677214666294606 0.9186448600383119 6112956742.097562 1240592226.937673 2.5539040396590362 0.40720457506149943 NeII|NeIII|NeV
