Main_id RA DEC otype redshift [NeV]/[NeII] [NeV]/[NeII]_err [NeV]/[NeIII] [NeV]/[NeIII]_err [NeIII]/[NeII] [NeIII]/[NeII]_err bayes.agn.fracAGN bayes.agn.fracAGN_err bayes.agn.i bayes.agn.i_err bayes.sfh.sfr bayes.sfh.sfr_err bayes.stellar.m_star bayes.stellar.m_star_err best.reduced_chi_square log.reduced_chi_square
"Mrk    9" 114.23761073076 58.77039783772 Sy1 0.006321039604004982 0.6842105263157895 nan 1.1631578947368422 nan 0.5882352941176471 nan 0.7657867357102885 0.05598116306344929 30.000870776372775 0.18662876696863573 0.0544338963589586 0.04425285696185755 591828299.0808841 526277803.819556 1.0121345001214197 0.005238228688777265
"Mrk   79" 115.63675444617002 49.809662169380005 Sy1 0.02229642441273394 nan nan nan nan 2.0 0.223606797749979 0.7656608930269964 0.02972805912284482 34.246135829948486 20.923017566186797 2.697101250438425 0.23075103768273617 7013544588.027912 2505161197.108679 3.0091552370060457 0.4784445928035835
"Mrk   79" 115.63675444617002 49.809662169380005 Sy1 0.02229642441273394 0.6421568627450981 0.039701830450998815 0.33418367346938777 0.01494558895448689 1.9215686274509804 0.09460946362484214 0.7656608930269964 0.02972805912284482 34.246135829948486 20.923017566186797 2.697101250438425 0.23075103768273617 7013544588.027912 2505161197.108679 3.0091552370060457 0.4784445928035835
"Mrk   79" 115.63675444617002 49.809662169380005 Sy1 0.02229642441273394 0.8513274336283185 0.29511048042090154 0.4715686274509804 0.05370934713907114 1.8053097345132743 0.5943660451764887 0.7656608930269964 0.02972805912284482 34.246135829948486 20.923017566186797 2.697101250438425 0.23075103768273617 7013544588.027912 2505161197.108679 3.0091552370060457 0.4784445928035835
"Mrk   79" 115.63675444617002 49.809662169380005 Sy1 0.02229642441273394 0.6421568627450981 nan 0.33418367346938777 nan 1.9215686274509804 nan 0.7656608930269964 0.02972805912284482 34.246135829948486 20.923017566186797 2.697101250438425 0.23075103768273617 7013544588.027912 2505161197.108679 3.0091552370060457 0.4784445928035835
"Mrk  231" 194.05930882621996 56.87367732607 Sy1 0.04146535267408228 nan nan nan nan 0.22037914691943128 0.08351783171764428 0.2909751001931702 0.052625355206535766 29.311422844760564 17.989498685077024 235.37156504531458 21.292401732956783 108983076631.79224 71578952025.95203 2.4483953889227204 0.3888815529185957
"Mrk  231" 194.05930882621996 56.87367732607 Sy1 0.04146535267408228 nan nan nan nan 0.52 nan 0.2909751001931702 0.052625355206535766 29.311422844760564 17.989498685077024 235.37156504531458 21.292401732956783 108983076631.79224 71578952025.95203 2.4483953889227204 0.3888815529185957
"Mrk  334" 0.7900366584399999 21.96026999719 Sy1 0.022129948958635293 0.43333333333333335 0.13340738684269898 0.5 0.09615384615384616 0.8666666666666667 0.251818080524438 0.37337425084861076 0.09255791409867226 62.859285602166764 15.317923286199827 6.43582908901014 0.9651332014259103 13748478994.11253 3580417739.7937117 0.8129048642908514 -0.08996027769143858
"Mrk  334" 0.7900366584399999 21.96026999719 Sy1 0.022129948958635293 nan nan nan nan 0.4849624060150376 0.00800069797070041 0.37337425084861076 0.09255791409867226 62.859285602166764 15.317923286199827 6.43582908901014 0.9651332014259103 13748478994.11253 3580417739.7937117 0.8129048642908514 -0.08996027769143858
"Mrk  334" 0.7900366584399999 21.96026999719 Sy1 0.022129948958635293 0.43333333333333335 nan 0.5 nan 0.8666666666666667 nan 0.37337425084861076 0.09255791409867226 62.859285602166764 15.317923286199827 6.43582908901014 0.9651332014259103 13748478994.11253 3580417739.7937117 0.8129048642908514 -0.08996027769143858
"Mrk  471" 215.73056311204 32.8506399556 Sy2 0.03419 0.6666666666666666 0.40061680838488767 0.6666666666666666 0.40061680838488767 1.0 0.4714045207910317 0.10136833832847698 0.008192885940666948 28.47977471959991 23.28953171484616 4.442590085531051 0.9705305684630856 28719175782.53726 5404715934.421865 2.6608497284039068 0.42502034844549785
"Mrk  471" 215.73056311204 32.8506399556 Sy2 0.03419 nan nan nan nan 0.59375 0.0485146185483368 0.10136833832847698 0.008192885940666948 28.47977471959991 23.28953171484616 4.442590085531051 0.9705305684630856 28719175782.53726 5404715934.421865 2.6608497284039068 0.42502034844549785
"Mrk  493" 239.79009655029 35.02987815357 Sy1 0.03102 0.15295055821371611 0.02050571695239717 0.35387453874538743 0.050944488640352024 0.43221690590111644 0.026019242265538072 0.48784439569267607 0.0594664674645772 20.81643840149958 16.07842496172041 3.224926172995409 0.9545070562582805 11887685924.3393 2952934705.438637 1.1897909068467583 0.0754706454417226
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 nan nan 0.5512820512820513 nan nan nan 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 0.5191666666666667 nan 0.37083333333333335 nan 1.4 nan 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 0.3385714285714286 0.04627121494140034 0.32689655172413795 0.04287914537580332 1.0357142857142858 0.07247359185990591 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 0.6341666666666667 0.1554445963944238 0.4398843930635838 0.13082043232695195 1.4416666666666667 0.3022989846473639 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 0.4636363636363636 nan 0.31875 nan 1.4545454545454546 nan 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 0.4576271186440678 0.02737864446476859 0.35294117647058826 0.01889431588591626 1.2966101694915255 0.053477824467331785 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995
"Mrk  509" 311.04062686800995 -10.723535320979998 Sy1 0.03407575862939649 0.3385714285714286 nan 0.32689655172413795 nan 1.0357142857142858 nan 0.8999967724605764 0.0005195008439903615 10.139067054941032 9.189530241905159 1.0620840229049962 1.0474851920650534 24388526234.841526 14361010392.55176 0.9886786448775274 -0.0049448463556532995
"Mrk  573" 25.990740790959997 2.3498698338099997 Sy2 0.017328670152130687 nan nan 0.75 nan nan nan 0.8095774859501952 0.08140017557689176 79.31784591375911 6.500407370011437 0.6172153798653067 0.21446581173507115 13670834388.929995 3707490162.288137 1.326631462306968 0.1227502927846677
"Mrk  609" 51.35566276651 -6.14387431848 Sy2 0.03441 0.75 0.15023130314433286 1.0 0.24845199749997662 0.75 0.20833333333333334 0.15769546818118205 0.028364778532457263 33.43668880240293 19.078742617411528 16.6959169677185 1.1597764605646383 19371448198.83533 4066427069.447342 2.379956817628099 0.37656907720946664
"Mrk  609" 51.35566276651 -6.14387431848 Sy2 0.03441 nan nan nan nan 0.5 0.01924325167864309 0.15769546818118205 0.028364778532457263 33.43668880240293 19.078742617411528 16.6959169677185 1.1597764605646383 19371448198.83533 4066427069.447342 2.379956817628099 0.37656907720946664
"Mrk  609" 51.35566276651 -6.14387431848 Sy2 0.03441 0.1808411214953271 0.02067487599083507 0.6825396825396826 0.08139731245843908 0.2649532710280374 0.01409589106860697 0.15769546818118205 0.028364778532457263 33.43668880240293 19.078742617411528 16.6959169677185 1.1597764605646383 19371448198.83533 4066427069.447342 2.379956817628099 0.37656907720946664
"Mrk  618" 69.09291061972 -10.37610748376 Sy1 0.035157655633885225 0.2371951219512195 0.025833298399160008 0.7230483271375465 0.10616729760599929 0.3280487804878049 0.0347235748821265 0.6394237887923045 0.02144711272995261 25.075453983698807 16.872816099024906 14.684474576079928 1.2374374202467262 5704361355.075816 3192155151.8824797 1.3882623407625059 0.14247154276137877
"Mrk  618" 69.09291061972 -10.37610748376 Sy1 0.035157655633885225 0.2371951219512195 nan 0.7230483271375465 nan 0.3280487804878049 nan 0.6394237887923045 0.02144711272995261 25.075453983698807 16.872816099024906 14.684474576079928 1.2374374202467262 5704361355.075816 3192155151.8824797 1.3882623407625059 0.14247154276137877
"Mrk  704" 139.60832166324 16.305453686 Sy1 0.029 nan nan 0.6980461811722913 0.07659549090889448 nan nan 0.8499310467928842 0.0018706022761892744 50.000046787575435 0.021630390443015436 2.013607187727391 0.10068035938636954 14420567468.02163 2075436815.243615 2.838917921985933 0.45315283650476385
"Mrk  704" 139.60832166324 16.305453686 Sy1 0.029 nan nan 0.6980461811722913 nan nan nan 0.8499310467928842 0.0018706022761892744 50.000046787575435 0.021630390443015436 2.013607187727391 0.10068035938636954 14420567468.02163 2075436815.243615 2.838917921985933 0.45315283650476385
"Mrk  705" 141.51362267542 12.73437010813 Sy1 0.02878 0.5774378585086042 0.03804586236067253 0.6088709677419355 0.042319982784534686 0.9483747609942639 0.05305363007599429 0.6439375596004113 0.026360380810853873 16.277644025737597 14.336818965805632 2.544157155287011 0.49985300526201143 13075047316.62924 3976241881.161095 1.0537874126336386 0.022753006671385703
"Mrk  771" 188.01509321249998 20.15819328726 Sy1 0.06373 1.4779771615008157 nan nan nan nan nan 0.822961141803907 0.05838083757187046 43.216342178922844 22.710031830503368 0.3082481816774952 0.3725366384926072 29138693754.56323 12793525059.998903 2.1579610189611014 0.33404359539647704
"Mrk  771" 188.01509321249998 20.15819328726 Sy1 0.06373 1.9691780821917808 0.2775195408111758 0.9583333333333334 0.14435320719628966 2.0547945205479454 0.31325046123060596 0.822961141803907 0.05838083757187046 43.216342178922844 22.710031830503368 0.3082481816774952 0.3725366384926072 29138693754.56323 12793525059.998903 2.1579610189611014 0.33404359539647704
"Mrk  817" 219.09200858818 58.79427637079 Sy1 0.15838 1.6 0.3773592452822642 2.0 0.5590169943749475 0.8 0.25612496949731395 0.592099018420279 0.0224605431195376 30.022086230100538 0.9396602590625176 363.43457219388193 18.171728609694096 647858873849.1925 119797091098.23625 1.8389742779530365 0.26457565472954886
"Mrk  817" 219.09200858818 58.79427637079 Sy1 0.15838 0.6301969365426696 0.16049273623829663 0.5226860254083484 0.11368474998569517 1.2056892778993435 0.28686371411600825 0.592099018420279 0.0224605431195376 30.022086230100538 0.9396602590625176 363.43457219388193 18.171728609694096 647858873849.1925 119797091098.23625 1.8389742779530365 0.26457565472954886
"Mrk  817" 219.09200858818 58.79427637079 Sy1 0.15838 0.4856396866840731 nan 0.40611353711790393 nan 1.195822454308094 nan 0.592099018420279 0.0224605431195376 30.022086230100538 0.9396602590625176 363.43457219388193 18.171728609694096 647858873849.1925 119797091098.23625 1.8389742779530365 0.26457565472954886
"Mrk  883" 247.47019999999992 24.443736111111114 Sy1 0.03787 nan nan nan nan 0.7272727272727273 0.11240884717963176 0.133881523733596 0.04635388189527563 55.3093615993833 26.47321730504752 7.209185657143067 0.6646106992237292 19471855067.518658 2631793773.9533825 0.7883758382559921 -0.10326669422629683
"Mrk  883" 247.47019999999992 24.443736111111114 Sy1 0.03787 nan nan nan nan 0.732824427480916 0.02548764148874196 0.133881523733596 0.04635388189527563 55.3093615993833 26.47321730504752 7.209185657143067 0.6646106992237292 19471855067.518658 2631793773.9533825 0.7883758382559921 -0.10326669422629683
"Mrk 1014" 29.959389459069993 0.39468451244 Sy1 0.16349 0.8717948717948718 0.11794989067367222 0.5112781954887218 0.06183270151555183 1.705128205128205 0.22466191289368373 0.38639715237229416 0.05697112222402233 48.513283068006935 4.35891009865419 244.70952536135272 24.187970005355194 49407831307.49246 10143849458.036324 2.1663538686212744 0.3357293990284371
"Mrk 1014" 29.959389459069993 0.39468451244 Sy1 0.16349 0.9384057971014492 nan nan nan nan nan 0.38639715237229416 0.05697112222402233 48.513283068006935 4.35891009865419 244.70952536135272 24.187970005355194 49407831307.49246 10143849458.036324 2.1663538686212744 0.3357293990284371
"Mrk 1014" 29.959389459069993 0.39468451244 Sy1 0.16349 0.7890222984562607 0.04527594380639665 0.49356223175965663 0.030055289400148302 1.5986277873070327 0.06398363268811198 0.38639715237229416 0.05697112222402233 48.513283068006935 4.35891009865419 244.70952536135272 24.187970005355194 49407831307.49246 10143849458.036324 2.1663538686212744 0.3357293990284371
"Mrk 1014" 29.959389459069993 0.39468451244 Sy1 0.16349 0.8959349593495934 nan 0.5349514563106796 nan 1.6747967479674797 nan 0.38639715237229416 0.05697112222402233 48.513283068006935 4.35891009865419 244.70952536135272 24.187970005355194 49407831307.49246 10143849458.036324 2.1663538686212744 0.3357293990284371
"Mrk 1073" 48.75595518415 42.03578472752 Sy2 0.02309 0.5520282186948854 0.012831993633831681 0.443342776203966 0.008176587800812778 1.2451499118165785 0.02327796430576017 0.4854049737035945 0.030660541263366658 87.67054837169329 4.227503407077519 7.709101969953846 0.5645665167952022 16948878418.952023 2919478754.606609 2.992379144578018 0.47601661926131444
"Mrk 1239" 148.07986666666667 -1.61225 Sy1 0.019596890592891433 0.3617021276595745 0.03194737630815746 0.3624733475479744 0.029546122420736395 0.997872340425532 0.0601417267924671 0.8286637013421809 0.025625946890626614 50.00000000001281 1.1295948785109648e-05 1.0983007559520899 0.7300468426918667 7956866580.785029 2832635717.464822 0.6785526532635565 -0.16841644699526223
"Mrk 1239" 148.07986666666667 -1.61225 Sy1 0.019596890592891433 0.3617021276595745 nan 0.3624733475479744 nan 0.997872340425532 nan 0.8286637013421809 0.025625946890626614 50.00000000001281 1.1295948785109648e-05 1.0983007559520899 0.7300468426918667 7956866580.785029 2832635717.464822 0.6785526532635565 -0.16841644699526223
"Mrk 1298" 172.31970350039 -4.4020129057 Sy1 0.06 3.1223021582733814 nan nan nan nan nan 0.8866068188149056 0.02214326914772964 30.00000000688273 0.0005246986235617943 0.6906547670844065 0.9443597754581741 38999140833.802795 21840329749.797054 1.038989729103621 0.016611254375590252
"Mrk 1383" 217.27738334943 1.28504305757 Sy1 0.086 0.9689922480620154 nan nan nan nan nan 0.8900438281487806 0.019970125032835316 30.000000000000043 1.9297057982996838e-09 1.540659727578875 2.13382341035257 88456396469.12503 42132327911.01495 0.9753340272009943 -0.010846623966471784
"Mrk 1383" 217.27738334943 1.28504305757 Sy1 0.086 1.170731707317073 nan 0.5475285171102662 nan 2.138211382113821 nan 0.8900438281487806 0.019970125032835316 30.000000000000043 1.9297057982996838e-09 1.540659727578875 2.13382341035257 88456396469.12503 42132327911.01495 0.9753340272009943 -0.010846623966471784
"Mrk 1383" 217.27738334943 1.28504305757 Sy1 0.086 0.6274074074074074 0.09507030854335907 0.330859375 0.04484808550523028 1.8962962962962964 0.1718519157088004 0.8900438281487806 0.019970125032835316 30.000000000000043 1.9297057982996838e-09 1.540659727578875 2.13382341035257 88456396469.12503 42132327911.01495 0.9753340272009943 -0.010846623966471784
"Mrk 1457" 176.84008595856 52.44959055615 Sy2 0.04867 0.24021739130434783 0.0336275842556265 0.5800524934383202 0.10121148578218143 0.4141304347826087 0.04573975565727894 0.26658157555736467 0.151154652901873 65.82132605253105 22.41420696954598 10.15316986959543 2.843134483518637 22141217802.140526 4303414456.484782 0.9563874989806008 -0.019366109217937157
"Mrk 1502" 13.39555462818 12.693313685870002 Sy1 0.06 2.8350515463917527 nan nan nan nan nan 0.8698901105895046 0.024532476971311345 14.304688897114405 11.767285952317861 12.816393852987906 2.6414443536145695 10715918343.038162 10598742474.310963 1.3833435362419635 0.14093004516152183
"Mrk 1502" 13.39555462818 12.693313685870002 Sy1 0.06 0.8771331058020477 nan 0.49233716475095785 nan 1.7815699658703072 nan 0.8698901105895046 0.024532476971311345 14.304688897114405 11.767285952317861 12.816393852987906 2.6414443536145695 10715918343.038162 10598742474.310963 1.3833435362419635 0.14093004516152183
"Mrk 1502" 13.39555462818 12.693313685870002 Sy1 0.06 2.8947368421052633 nan 1.2222222222222223 nan 2.3684210526315788 nan 0.8698901105895046 0.024532476971311345 14.304688897114405 11.767285952317861 12.816393852987906 2.6414443536145695 10715918343.038162 10598742474.310963 1.3833435362419635 0.14093004516152183
"Mrk 1506" 68.29623197304 5.354338739319999 Sy1 0.03357276087555472 nan nan 0.6147308781869688 nan nan nan 0.8278795248166444 0.0432506741412275 16.9424206185719 14.90683867359653 1.4118023485445184 1.49721650287002 26534060902.691555 16494276272.451946 2.9838955879865776 0.47478362230109133
"Mrk 1506" 68.29623197304 5.354338739319999 Sy1 0.03357276087555472 2.231707317073171 nan 0.6120401337792643 nan 3.6463414634146343 nan 0.8278795248166444 0.0432506741412275 16.9424206185719 14.90683867359653 1.4118023485445184 1.49721650287002 26534060902.691555 16494276272.451946 2.9838955879865776 0.47478362230109133
"Mrk 1506" 68.29623197304 5.354338739319999 Sy1 0.03357276087555472 2.11734693877551 0.2045381307726528 0.6014492753623188 0.03808606985304101 3.520408163265306 0.3067539804335582 0.8278795248166444 0.0432506741412275 16.9424206185719 14.90683867359653 1.4118023485445184 1.49721650287002 26534060902.691555 16494276272.451946 2.9838955879865776 0.47478362230109133
"Mrk 1506" 68.29623197304 5.354338739319999 Sy1 0.03357276087555472 1.8715995647442873 0.13782291026225332 0.6277372262773723 0.023423928786352723 2.9815016322089227 0.2363693438513451 0.8278795248166444 0.0432506741412275 16.9424206185719 14.90683867359653 1.4118023485445184 1.49721650287002 26534060902.691555 16494276272.451946 2.9838955879865776 0.47478362230109133
"Mrk 1506" 68.29623197304 5.354338739319999 Sy1 0.03357276087555472 2.0785804816223066 0.10380434201948058 0.6029411764705882 0.012876486497833016 3.447401774397972 0.16916879152187897 0.8278795248166444 0.0432506741412275 16.9424206185719 14.90683867359653 1.4118023485445184 1.49721650287002 26534060902.691555 16494276272.451946 2.9838955879865776 0.47478362230109133
"NGC   262" 12.196426138730002 31.956956641230004 Sy2 0.015260233939595302 nan nan nan nan 1.9230769230769231 0.16673376098941267 0.7416538758619762 0.03571657622619498 68.40497149817602 7.826686664951409 0.4264723122510662 0.05132384351639165 13545757751.241575 2793048137.5597653 2.7187549206274646 0.4343700603214883
"NGC   262" 12.196426138730002 31.956956641230004 Sy2 0.015260233939595302 0.3548780487804878 0.022645479318087677 0.2852941176470588 0.017961061968501214 1.2439024390243902 0.03523648682068849 0.7416538758619762 0.03571657622619498 68.40497149817602 7.826686664951409 0.4264723122510662 0.05132384351639165 13545757751.241575 2793048137.5597653 2.7187549206274646 0.4343700603214883
"NGC   262" 12.196426138730002 31.956956641230004 Sy2 0.015260233939595302 0.45098039215686275 0.03208429446652159 0.33495145631067963 0.021688727467788264 1.34640522875817 0.08310665402417797 0.7416538758619762 0.03571657622619498 68.40497149817602 7.826686664951409 0.4264723122510662 0.05132384351639165 13545757751.241575 2793048137.5597653 2.7187549206274646 0.4343700603214883
"NGC   262" 12.196426138730002 31.956956641230004 Sy2 0.015260233939595302 0.3548780487804878 nan 0.2852941176470588 nan 1.2439024390243902 nan 0.7416538758619762 0.03571657622619498 68.40497149817602 7.826686664951409 0.4264723122510662 0.05132384351639165 13545757751.241575 2793048137.5597653 2.7187549206274646 0.4343700603214883
"NGC   424" 17.86516042729 -38.08345030459 Sy2 0.011840233370742137 0.7333333333333333 0.082671445501059 0.5238095238095238 0.053756324676325164 1.4 0.11469767022723501 0.8000574950378327 0.0017108495637552284 30.00001582412601 0.02515879151031125 0.433577918806122 0.022749491729021066 14447632462.940672 2298311688.238483 1.6053480967919003 0.20556921750380194
"NGC   424" 17.86516042729 -38.08345030459 Sy2 0.011840233370742137 1.8505747126436782 nan 0.875 nan 2.1149425287356323 nan 0.8000574950378327 0.0017108495637552284 30.00001582412601 0.02515879151031125 0.433577918806122 0.022749491729021066 14447632462.940672 2298311688.238483 1.6053480967919003 0.20556921750380194
"NGC   931" 37.06028712677999 31.31151926759 Sy1 0.016778923723728134 2.25 0.37629983058725924 0.8181818181818182 0.11746008597976773 2.75 0.4250459533979826 0.5901412157208095 0.030718766104345124 55.556520147953044 14.873623415195507 1.5923672903201096 0.8005040210033524 23483395032.760784 7521423835.178744 1.7031662287944425 0.2312570371141385
"NGC   931" 37.06028712677999 31.31151926759 Sy1 0.016778923723728134 1.8018181818181818 0.4623412793890926 0.6232704402515723 0.14670599947353555 2.890909090909091 0.3242076370159414 0.5901412157208095 0.030718766104345124 55.556520147953044 14.873623415195507 1.5923672903201096 0.8005040210033524 23483395032.760784 7521423835.178744 1.7031662287944425 0.2312570371141385
"NGC   931" 37.06028712677999 31.31151926759 Sy1 0.016778923723728134 2.6142595978062158 nan 0.9285714285714286 nan 2.8153564899451555 nan 0.5901412157208095 0.030718766104345124 55.556520147953044 14.873623415195507 1.5923672903201096 0.8005040210033524 23483395032.760784 7521423835.178744 1.7031662287944425 0.2312570371141385
"NGC  1125" 42.91791666666667 -16.65111111111111 Sy2 0.011024 nan nan nan nan 1.1481481481481481 0.3422022338361471 0.6013849628074309 0.046527994531378826 86.62528713676029 5.216421986988055 0.29872637788894846 0.3507192043555249 2616250763.6307974 209091765.1107106 2.7389096303595295 0.43757770305218924
"NGC  1320" 51.20286952403 -3.04225598151 Sy2 0.009 0.8888888888888888 0.14866166146657153 0.8888888888888888 0.14866166146657153 1.0 0.15713484026367722 0.4846630616920846 0.05061153277455054 69.99960464644737 0.1257536711251618 0.50114902816962 0.09705592109150124 7369469162.352337 1566491753.2942114 1.5859419431906028 0.20028728499075632
"NGC  1320" 51.20286952403 -3.04225598151 Sy2 0.009 1.116910229645094 0.0556451153047063 0.7867647058823529 0.032043047816226904 1.4196242171189979 0.06350186665000958 0.4846630616920846 0.05061153277455054 69.99960464644737 0.1257536711251618 0.50114902816962 0.09705592109150124 7369469162.352337 1566491753.2942114 1.5859419431906028 0.20028728499075632
"NGC  1320" 51.20286952403 -3.04225598151 Sy2 0.009 0.8888888888888888 nan 0.8888888888888888 nan 1.0 nan 0.4846630616920846 0.05061153277455054 69.99960464644737 0.1257536711251618 0.50114902816962 0.09705592109150124 7369469162.352337 1566491753.2942114 1.5859419431906028 0.20028728499075632
"NGC  1358" 53.41533650702999 -5.08950386547 Sy2 0.013446 0.6862745098039216 nan 0.4268292682926829 nan 1.607843137254902 nan 0.1353559277285824 0.04605501750616216 42.69166927835983 28.200532172157338 0.005595027114152768 0.012281617293536436 23226948620.351845 3630486600.5521894 2.575964046277413 0.4109397971146799
"NGC  2273" 102.53612157900001 60.84579573476001 Sy2 0.006151 nan nan 0.7058823529411765 nan nan nan 0.24773633405879242 0.03737361170008786 45.61864948394354 19.514194004761045 0.49383413391960734 0.11244288123407889 9449751449.26027 1777008966.273835 2.175912889462747 0.3376415048207606
"NGC  2273" 102.53612157900001 60.84579573476001 Sy2 0.006151 0.11074766355140186 nan 0.24307692307692308 nan 0.45560747663551404 nan 0.24773633405879242 0.03737361170008786 45.61864948394354 19.514194004761045 0.49383413391960734 0.11244288123407889 9449751449.26027 1777008966.273835 2.175912889462747 0.3376415048207606
"NGC  2273" 102.53612157900001 60.84579573476001 Sy2 0.006151 0.1125 nan 0.23684210526315788 nan 0.475 nan 0.24773633405879242 0.03737361170008786 45.61864948394354 19.514194004761045 0.49383413391960734 0.11244288123407889 9449751449.26027 1777008966.273835 2.175912889462747 0.3376415048207606
"NGC  2273" 102.53612157900001 60.84579573476001 Sy2 0.006151 nan nan 0.7058823529411765 nan nan nan 0.24773633405879242 0.03737361170008786 45.61864948394354 19.514194004761045 0.49383413391960734 0.11244288123407889 9449751449.26027 1777008966.273835 2.175912889462747 0.3376415048207606
"NGC  2992" 146.4251875 -14.32636111111111 Sy2 0.007295641250069318 0.6070763500931099 0.10839402521184234 0.5335515548281505 0.08973389504999173 1.13780260707635 0.0858678456264244 0.1716078556954 0.033721083495581866 27.415013848471173 16.638405422296803 1.117778478739635 0.1939973907825965 8635440920.594675 2556826782.8652744 2.3800787369431093 0.3765913244742826
"NGC  2992" 146.4251875 -14.32636111111111 Sy2 0.007295641250069318 0.4782608695652174 nan 0.36065573770491804 nan 1.326086956521739 nan 0.1716078556954 0.033721083495581866 27.415013848471173 16.638405422296803 1.117778478739635 0.1939973907825965 8635440920.594675 2556826782.8652744 2.3800787369431093 0.3765913244742826
"NGC  3081" 149.87309876014 -22.8263187061 Sy2 0.008039522026415113 2.52 nan 0.8898305084745762 nan 2.832 nan 0.5743878164699395 0.047472972310161385 89.08185533266912 3.2303421623514064 0.7194557014664855 0.07500647888760907 2860717494.104484 568741657.8742687 2.2890673410803144 0.35965856918367184
"NGC  3081" 149.87309876014 -22.8263187061 Sy2 0.008039522026415113 1.0 0.11228686313255508 0.3452054794520548 0.025144329650472683 2.8968253968253967 0.2845460401104177 0.5743878164699395 0.047472972310161385 89.08185533266912 3.2303421623514064 0.7194557014664855 0.07500647888760907 2860717494.104484 568741657.8742687 2.2890673410803144 0.35965856918367184
"NGC  3081" 149.87309876014 -22.8263187061 Sy2 0.008039522026415113 2.5 nan 0.8823529411764706 nan 2.8333333333333335 nan 0.5743878164699395 0.047472972310161385 89.08185533266912 3.2303421623514064 0.7194557014664855 0.07500647888760907 2860717494.104484 568741657.8742687 2.2890673410803144 0.35965856918367184
"NGC  3393" 162.09777214705 -25.16207990244 Sy2 0.012575037748216333 nan nan 0.4463157894736842 nan nan nan 0.494360899642983 0.03932994608040427 54.079517043355075 19.57951839788138 0.627137979191295 0.08876467954012449 14656934250.801828 4138231866.603167 1.373536373856692 0.1378401648531065
"NGC  3393" 162.09777214705 -25.16207990244 Sy2 0.012575037748216333 nan nan 0.4463157894736842 nan nan nan 0.494360899642983 0.03932994608040427 54.079517043355075 19.57951839788138 0.627137979191295 0.08876467954012449 14656934250.801828 4138231866.603167 1.373536373856692 0.1378401648531065
"NGC  3516" 166.697763417 72.56869399296 Sy1 0.008816 1.375 0.2125229766989913 0.4230769230769231 0.041762113057671905 3.25 0.4250459533979826 0.7747698737744093 0.08116815065023297 25.80312333087147 21.808004870020188 0.21800638425808827 0.23483627511623698 13264651524.65335 3808775671.805869 1.1831445659699642 0.07303781340826403
"NGC  3516" 166.697763417 72.56869399296 Sy1 0.008816 1.0138888888888888 nan 0.45625 nan 2.2222222222222223 nan 0.7747698737744093 0.08116815065023297 25.80312333087147 21.808004870020188 0.21800638425808827 0.23483627511623698 13264651524.65335 3808775671.805869 1.1831445659699642 0.07303781340826403
"NGC  3516" 166.697763417 72.56869399296 Sy1 0.008816 0.9135135135135135 0.04082923747410982 0.4121951219512195 0.015159889864750415 2.2162162162162162 0.07898992159534192 0.7747698737744093 0.08116815065023297 25.80312333087147 21.808004870020188 0.21800638425808827 0.23483627511623698 13264651524.65335 3808775671.805869 1.1831445659699642 0.07303781340826403
"NGC  3516" 166.697763417 72.56869399296 Sy1 0.008816 0.976456009913259 nan 0.44519774011299434 nan 2.193308550185874 nan 0.7747698737744093 0.08116815065023297 25.80312333087147 21.808004870020188 0.21800638425808827 0.23483627511623698 13264651524.65335 3808775671.805869 1.1831445659699642 0.07303781340826403
"NGC  4151" 182.63573325577997 39.405850979869996 Sy1 0.003262 0.8 0.047868131618973374 0.432 0.030615421996111697 1.8518518518518519 0.09128384635443468 0.639992772908286 0.026794387013118436 69.11371802983004 5.887765541880144 0.2837401381647037 0.023395959222076677 4538033175.577196 226901658.77885982 2.808693582135833 0.4485043618977965
